100000 100
371208527 92697 92785
442709686 8317 8284
443263814 82264 82623
579006465 62914 62914
627701085 92767 92855
213997851 90667 90925
911830597 64647 64218
535381532 72841 72493
267759648 4554 4604
38376871 80360 80917
988291693 98405 98336
713532204 26742 26777
784794502 6764 6928
734571881 84465 84836
584639039 14950 14421
336013592 14425 14400
700450732 42186 42900
568830187 12127 12571
299864056 20553 20599
955511232 46120 46043
206146313 60998 60859
717552351 50864 50877
588958308 40242 40779
388945024 14840 14045
554035465 92967 92623
645113239 94672 94549
364252904 98123 98368
451701205 96739 96380
343417384 501 193
375965535 22651 22839
247043306 72428 72427
663153348 4501 4401
916501188 425 499
681396071 16583 16032
644258706 26576 26265
82746359 64239 64264
163821402 52782 52560
778223576 82125 82412
535538562 96473 96104
489211259 96962 96541
654678734 62125 62578
999128607 82710 82694
782160202 60712 60767
161125607 96794 96242
430875197 50753 50737
12322708 16517 16913
452216987 28344 28482
200414088 84117 84380
568031419 54894 54427
546447759 76441 76830
575527213 14210 14082
314044626 54690 54467
358202401 58845 58676
509830328 64066 64882
418817778 82713 82359
50572811 92917 92971
885128129 54796 54944
283391987 72161 72150
908396405 72580 72505
479729989 22476 22478
841738980 40939 40636
981821620 30007 30696
823489637 72566 72450
305459346 42117 42065
259049831 94402 94119
545004578 64875 64491
575288246 96508 96570
785269581 96385 96781
880686773 18624 18432
881678198 98433 98395
229485122 32617 32992
921101101 34342 34179
717916189 16131 16333
569756115 56873 56979
654701580 82866 82158
545027236 40609 40717
763673445 40990 40817
176069691 50179 50384
354887275 40360 40136
426087801 90277 90539
243256051 90069 90487
95787859 42837 42975
146809848 36726 36704
446787955 56499 56148
814885272 56201 56009
11895316 18326 18235
217834135 12331 12079
594461354 28821 28113
424606479 58354 58987
715303645 12907 12608
747981800 20325 20701
118580919 10379 10948
59837037 92576 92677
524132833 76909 76809
318616531 94082 94784
380156171 10219 10349
582388830 56662 56593
879095474 74355 74176
756586907 64256 64671
73183770 90529 90545
310914851 86469 86663
292449101 88917 88961
787987195 34447 34884
176108333 48426 48853
87122263 62590 62308
905465370 6003 6287
388755246 4250 4258
601554149 20265 20930
795414752 94075 94840
676175457 72691 72117
56936925 467 911
222114909 12467 12541
901454149 66053 66864
583051559 28499 28994
171187360 32138 32035
338733890 88614 88388
199574307 12258 12061
357393734 46712 46586
992924148 44437 44807
436949047 92739 92369
423544924 82860 82372
613306656 14944 14118
303075089 46108 46697
340350660 12683 12704
622352258 42745 42688
489065112 8264 8811
364152077 78521 78229
133838173 8677 8497
262480104 82568 82120
60793676 88871 88433
626149846 42100 42566
107996340 54816 54601
217659287 8827 8520
34732012 50762 50899
353519438 86563 86368
123096425 20482 20226
135202258 68605 68773
318518927 72194 72807
144487772 46627 46033
257065134 98260 98710
955352056 14198 14145
132780903 94733 94492
248845638 64095 64710
621291533 56138 56883
612447856 40899 40873
202111100 58787 58140
637673785 42514 42488
847468236 32494 32906
945296089 56431 56731
522075352 96354 96364
876277872 18447 18942
926040213 70755 70220
643586771 52530 52013
768251986 74313 74234
872715257 60562 60395
403841627 78683 78186
801414953 24877 24223
902119749 32825 32670
563883406 22459 22401
308107213 56553 56882
861303827 28910 28330
159614888 56440 56444
905692724 6768 6945
154718773 98685 98764
553655107 98096 98671
28212931 2084 2488
447743454 64301 64095
203210737 32678 32555
844738669 62640 62070
718924001 46530 46747
315703374 82845 82980
807457896 76762 76020
46540908 4620 4525
852621369 92625 92501
935738103 58213 58145
444204263 20601 20776
933379504 86364 86678
645832680 44519 44113
68606385 58754 58703
520135796 56463 56385
252176832 6165 6604
465126832 14722 14420
388234097 42807 42042
350220121 74897 74612
565071479 60151 60276
695388404 932 43
30060182 60925 60318
410791262 16452 16570
553501407 64945 64145
321227584 22200 22736
62345834 2874 2923
545293705 8310 8250
848094120 22743 22611
56353198 70422 70573
214726893 88107 88889
627820055 12770 12865
209345596 78050 78299
973782068 36898 36832
606431071 84242 84602
387226802 82066 82301
57635848 26207 26598
113093738 54162 54096
709169079 58689 58312
412335498 12308 12847
26311452 26304 26509
709100569 10691 10823
125461995 90958 90888
177914705 74350 74013
403815780 94420 94397
435895818 8557 8706
914490791 30783 30745
317168743 32947 32401
883447793 84906 84106
383000348 78799 78461
753794337 10737 10850
713560651 16199 16631
534678067 70886 70186
710004684 16730 16960
956360733 98682 98680
604646328 14800 14465
449092629 42679 42647
140763948 26891 26010
691842866 74649 74791
498342515 74881 74201
189027463 76354 76152
67653570 14306 14844
48763719 28999 28407
159051261 94721 94278
873097199 78891 78532
406746993 68155 68565
913113884 22968 22528
191575979 12416 12000
792497027 62735 62053
658213990 32798 32797
862600655 46821 46776
410082268 20545 20672
998104691 8370 8246
940078424 44739 44206
595946936 94289 94104
372186345 12578 12578
667449069 86909 86113
955381666 42661 42069
779139746 44998 44604
202602900 16614 16862
205007359 40926 40611
306885194 54496 54414
112461736 92100 92686
666396258 76705 76488
314454914 20962 20436
215683297 2670 2536
598235118 54955 54926
701690091 84930 84059
247773288 76934 76205
75613233 30602 30660
83213573 34452 34258
150438246 92494 92924
746317739 18704 18492
551018355 46798 46358
30138846 32436 32529
875083760 68641 68738
688702514 38375 38996
374836471 68891 68660
233723453 88785 88859
602285640 48151 48674
549650695 40755 40338
37556625 18011 18697
750131582 94862 94709
655071458 26124 26522
329283319 38376 38576
99894150 36697 36255
569258816 98505 98829
530285990 84944 84297
848995661 78469 78978
583410432 18562 18974
436953421 66540 66302
330232998 98245 98293
491441377 82765 82092
849250400 56998 56927
159858374 58626 58218
955994396 20192 20404
249797954 6292 6925
850105928 6239 6313
15817768 88736 88814
758082282 4158 4641
39799550 10201 10346
655222307 56099 56158
267110772 98113 98418
890381321 88970 88214
452311240 26511 26114
498135423 42220 42413
983409452 98873 98228
634014134 92683 92550
210468539 92474 92305
650607931 58360 58628
849465301 32606 32810
542294404 2613 2463
671333158 96213 96411
684965107 54496 54363
350637225 36860 36373
801884485 92817 92545
446196377 52849 52262
101305267 50010 50162
320045613 52109 52487
934587605 76495 76003
109546468 8344 8958
201398928 54868 54750
19980508 70027 70165
508872953 18949 18104
510672284 86365 86582
806607465 72031 72960
180901427 16199 16405
301171693 30233 30524
533106784 20651 20149
486474881 88360 88963
270181672 40876 40739
568565571 22139 22791
770749443 12017 12896
596199056 20853 20958
824285385 98431 98889
3591334 46653 46774
43739461 68338 68751
715809731 32030 32853
873606873 86776 86729
199235254 96555 96393
46970755 26024 26802
872155083 66392 66578
459494038 14388 14771
484568775 90924 90125
18711382 68889 68976
368278341 38488 38528
168524535 8067 8135
394375741 54924 54275
158011582 20628 20824
631845556 58985 58376
826323910 52164 52865
459899353 46547 46575
551331783 76889 76229
759969618 74969 74348
420032743 38160 38745
905638462 18822 18477
861186508 10777 10614
959579239 12832 12712
85310161 22679 22645
23140601 48055 48518
367557306 96401 96024
752824715 96775 96332
726349794 44379 44998
303025675 44057 44774
445296359 8037 8151
853972964 18061 18987
222668 14663 14341
195733412 40041 40620
131029120 64676 64060
638716652 62374 62865
266271118 6962 6922
331189569 54811 54060
56390569 2501 2928
31241739 76110 76202
567413162 16594 16807
762762089 8197 8474
966802649 8938 8303
2003899 42052 42020
408179493 682 29
705764228 14411 14052
190562735 170 711
665450261 74720 74815
495235038 32992 32260
785262957 46382 46897
756550276 2734 2495
605554434 30680 30361
669147860 42324 42176
687918700 80789 80869
383240956 96658 96360
893725018 8988 8260
854780746 50691 50590
261607247 62564 62407
685045716 10014 10656
788734430 64477 64098
682728336 92905 92617
494223804 98775 98597
561808466 38714 38364
352013638 26200 26431
859590450 6613 6279
626987935 8812 8082
640612973 44611 44133
206551123 14172 14470
631420479 8670 8086
607868331 26463 26795
194721018 10251 10609
236723141 70985 70933
968861203 32831 32010
675767023 34565 34062
825598478 16118 16278
376290230 42598 42910
438180733 30785 30370
144344615 94435 94655
94829862 18405 18468
519236869 20393 20301
443533444 80186 80440
726891657 66303 66827
580175254 66380 66297
142937534 80488 80231
470994638 38827 38425
672769589 34026 34114
90809714 16598 16082
717043149 92427 92624
406752518 30637 30505
354664537 20081 20767
266216758 74510 74081
680563569 80652 80730
674824368 54013 54863
189867939 10438 10812
781887169 16323 16969
277079391 48137 48801
227657335 40780 40143
352455675 76185 76117
808746516 56056 56870
376911531 16312 16386
697278692 84129 84660
505398974 26904 26923
84864933 14484 14242
162016584 16122 16852
481474417 46528 46898
484269523 64866 64711
481208504 86580 86331
239292687 96631 96052
165107740 18013 18549
497332469 30845 30397
919540738 36523 36678
145560589 74162 74144
791364581 54167 54505
300800751 96086 96198
150256415 38676 38331
913105043 90351 90173
742571753 80388 80860
797207345 24337 24314
350268353 4152 4013
963842369 2483 2302
546389022 68387 68806
168507757 520 815
271472452 68657 68936
507085977 34432 34849
699624033 38611 38823
481442316 72650 72503
209553642 26866 26889
533458294 44939 44102
62340923 18271 18132
51770818 48524 48492
777287940 70779 70685
232126018 56682 56692
993126657 42907 42306
122917897 26669 26614
32713653 50306 50945
328528092 48935 48357
565032470 60282 60465
140384282 98021 98656
304966973 28700 28349
164784750 42294 42177
177983358 98304 98715
431428402 98305 98810
797576808 76674 76201
756609731 36579 36229
494821866 10752 10732
533536542 10451 10572
951911226 2263 2873
70182185 52142 52090
956849470 18186 18360
445609932 70616 70924
402421982 26644 26599
100398110 96979 96970
506368493 30335 30473
505888463 8088 8986
401753234 16814 16806
685513161 80778 80893
876339903 8424 8093
949747226 6102 6463
652426674 52373 52023
174033225 94182 94257
375581130 38771 38932
130529114 42789 42046
162974968 94666 94506
311541327 56072 56824
52858911 66918 66703
324001838 58222 58119
805933266 36635 36504
210695450 12680 12579
7108499 88263 88774
159992137 84321 84223
528744497 96673 96310
269958832 90832 90586
885270939 52987 52400
14766757 72874 72388
167393627 34960 34547
709547604 88887 88148
208219980 681 89
631033658 16888 16124
173056492 64508 64213
473955370 20230 20011
615222434 2073 2907
58624977 24861 24481
402663407 8788 8755
994055422 80296 80117
938201868 14501 14320
971921389 78064 78276
108441831 14004 14147
817917884 10894 10305
267782507 84266 84473
883114308 48783 48757
103627259 44300 44278
521479759 76038 76386
993919581 72318 72271
238345157 8531 8980
307339911 10153 10782
810526094 34578 34922
541009024 24766 24698
162621049 64263 64193
845623873 30224 30100
559272320 717 144
876613503 56275 56520
573174962 98707 98898
929583954 10886 10547
386360351 60923 60205
261030438 74082 74691
724905127 16416 16938
799755167 86996 86380
655339319 36824 36737
155459756 90904 90855
929381372 50268 50575
53530140 46494 46684
253142185 84665 84661
974635302 76118 76643
652367671 32134 32241
496454708 28332 28475
183333485 46400 46439
632062612 18169 18522
677667798 86658 86620
288313543 86123 86051
682568014 80693 80957
405013678 4080 4264
219396481 74862 74115
68288260 58739 58011
263907129 32674 32013
400970687 20911 20700
712396766 38231 38457
100397625 54099 54356
28036459 4472 4500
658710045 84595 84159
702666010 16741 16373
371709244 86888 86320
660658970 44153 44732
157830588 38014 38629
71089310 12630 12365
864828220 40958 40130
351667437 34669 34744
656951515 2752 2556
244426576 28411 28262
312731693 60235 60784
262535533 94203 94015
645964512 28222 28228
950245453 68852 68360
303517467 80687 80780
199752221 30147 30628
550389572 48555 48025
635718415 58796 58408
58760651 96521 96438
485142207 22904 22971
463337673 36440 36309
190270235 78979 78970
821474654 86598 86333
912660140 86833 86110
627830123 26795 26410
559997129 80258 80806
832278408 72990 72117
969210829 52343 52174
491099917 74644 74369
943562640 80459 80448
248077794 78004 78329
803671647 56863 56197
926487119 12041 12529
654757913 10944 10635
169705703 98772 98227
465527183 14460 14251
234575771 10018 10498
185340696 6624 6932
231795196 86888 86434
214597500 48334 48603
54897615 16100 16819
472541611 34149 34551
393124171 46920 46411
336112838 52049 52455
417743777 94400 94550
638713594 22518 22958
924113031 16371 16261
975594254 84328 84053
673827093 44910 44502
901819682 74369 74563
66066045 86844 86662
641276876 44901 44944
572863456 28863 28573
785574528 94552 94354
883887296 2498 2474
819534581 28609 28386
238244113 681 789
838561918 68066 68523
413846997 90858 90007
919590100 92840 92375
139107261 74270 74139
419626126 48177 48147
664289723 26183 26739
986765136 60714 60526
247900665 66634 66250
365239161 44298 44819
466113203 76656 76038
903958227 86748 86081
482918881 56587 56490
938344007 10666 10663
1754757 96832 96659
965602230 10094 10691
335940196 64271 64055
329214913 88899 88775
269428755 4811 4446
846126291 42005 42297
964231737 40736 40528
881031111 96416 96890
58843509 74239 74801
855764225 88239 88982
540293152 84307 84288
758540974 66199 66921
438507857 84808 84139
478221263 70290 70614
881613731 28010 28611
745709666 94719 94309
662570472 84126 84319
440137479 18381 18053
855489943 16026 16335
875537099 12809 12091
818992158 58137 58304
754621069 20741 20985
713070913 28407 28075
421976115 8923 8868
59125374 70219 70857
442493266 44372 44905
334182486 82355 82903
193187452 52371 52575
768752957 50924 50896
26253057 2298 2157
525059996 2782 2745
564807355 82668 82947
428690181 70392 70678
644838097 30283 30113
731364923 20925 20651
699382018 18421 18389
804758253 40013 40000
384770630 40557 40042
600957319 16669 16083
696993149 68225 68859
289227213 54184 54806
805119995 20131 20012
785968934 40311 40235
289222592 94244 94352
462386976 10826 10543
320971011 74386 74419
483502844 12802 12917
954148013 24318 24016
885266160 72858 72035
5122865 6560 6044
298228582 14807 14573
657491381 66745 66619
447559179 98107 98594
75848254 22467 22014
25838252 38712 38683
81027126 70640 70338
493165549 42069 42143
153429650 56240 56521
